form,lemma,upos,feats
learning,learn,VERB,{'VerbForm': 'Ger'}
perfecting,perfect,VERB,{'VerbForm': 'Ger'}
required,require,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
takes,take,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'Typo': 'Yes', 'VerbForm': 'Fin'}"
practice,practice,VERB,{'VerbForm': 'Inf'}
correct,correct,VERB,{'VerbForm': 'Inf'}
make,make,VERB,{'VerbForm': 'Inf'}
dancing,dance,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}"
equipped,equip,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
correcting,correct,VERB,{'VerbForm': 'Ger'}
seeing,see,VERB,{'VerbForm': 'Ger'}
doing,do,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}"
practicing,practice,VERB,{'VerbForm': 'Ger'}
want,want,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
practice,practice,VERB,{'VerbForm': 'Inf'}
make,make,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
got,get,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
move,move,VERB,{'VerbForm': 'Inf'}
replace,replace,VERB,{'VerbForm': 'Inf'}
position,position,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
check,check,VERB,{'VerbForm': 'Inf'}
see,see,VERB,{'VerbForm': 'Inf'}
doing,do,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}"
grow,grow,VERB,{'VerbForm': 'Inf'}
caring,care,VERB,{'VerbForm': 'Ger'}
harvesting,harvest,VERB,{'VerbForm': 'Ger'}
using,use,VERB,{'VerbForm': 'Ger'}
grow,grow,VERB,{'VerbForm': 'Inf'}
transforms,transform,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
tastes,taste,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
dried,dry,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
tastes,taste,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
outlines,outline,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
plant,plant,VERB,{'VerbForm': 'Inf'}
harvest,harvest,VERB,{'VerbForm': 'Inf'}
choose,choose,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
wish,wish,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
grow,grow,VERB,{'VerbForm': 'Inf'}
comes,come,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
have,have,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
read,read,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
pick,pick,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
appeal,appeal,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
order,order,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
buy,buy,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
smell,smell,VERB,{'VerbForm': 'Inf'}
has,have,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
contains,contain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
found,find,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
smells,smell,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
grown,grow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
are,be,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
come,come,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
has,have,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
have,have,VERB,{'VerbForm': 'Inf'}
plant,plant,VERB,{'VerbForm': 'Inf'}
grow,grow,VERB,{'VerbForm': 'Inf'}
form,form,VERB,{'VerbForm': 'Inf'}
stay,stay,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
contained,contain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
start,start,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
needs,need,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
do,do,VERB,{'VerbForm': 'Inf'}
start,start,VERB,{'VerbForm': 'Inf'}
risking,risk,VERB,{'VerbForm': 'Ger'}
damaged,damage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
live,live,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
start,start,VERB,{'VerbForm': 'Inf'}
figure,figure,VERB,{'VerbForm': 'Inf'}
consult,consult,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
talk,talk,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
prepare,prepare,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
fill,fill,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
press,press,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
eliminate,eliminate,VERB,{'VerbForm': 'Inf'}
dampen,dampen,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
provide,provide,VERB,{'VerbForm': 'Inf'}
germinate,germinate,VERB,{'VerbForm': 'Inf'}
plant,plant,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
drop,drop,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
cover,cover,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
cover,cover,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
stay,stay,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
leave,leave,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
remove,remove,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
sprinkle,sprinkle,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
remove,remove,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
emerge,emerge,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
see,see,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
push,push,VERB,{'VerbForm': 'Inf'}
remove,remove,VERB,{'VerbForm': 'Inf'}
keep,keep,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
watering,water,VERB,{'VerbForm': 'Ger'}
letting,let,VERB,{'VerbForm': 'Ger'}
dry,dry,VERB,{'VerbForm': 'Inf'}
become,become,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
mature,mature,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
transplant,transplant,VERB,{'VerbForm': 'Inf'}
caring,care,VERB,{'VerbForm': 'Ger'}
transplant,transplant,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
formed,form,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
planted,plant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
tolerate,tolerate,VERB,{'VerbForm': 'Inf'}
plant,plant,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
put,put,VERB,{'VerbForm': 'Inf'}
get,get,VERB,{'VerbForm': 'Inf'}
have,have,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
drained,drain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
plant,plant,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
dig,dig,VERB,{'VerbForm': 'Inf'}
spaced,space,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
place,place,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
place,place,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
pat,pat,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
eliminate,eliminate,VERB,{'VerbForm': 'Inf'}
want,want,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
plant,plant,VERB,{'VerbForm': 'Inf'}
make,make,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
accommodate,accommodate,VERB,{'VerbForm': 'Inf'}
growing,grow,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}"
need,need,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
planted,plant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
grow,grow,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
keep,keep,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
soaked,soak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
does,do,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
drained,drain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
subjected,subject,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
standing,stand,VERB,{'VerbForm': 'Ger'}
water,water,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
has,have,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
soak,soak,VERB,{'VerbForm': 'Inf'}
evaporate,evaporate,VERB,{'VerbForm': 'Inf'}
sitting,sit,VERB,{'VerbForm': 'Ger'}
pinch,pinch,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
see,see,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
pinch,pinch,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
blooming,bloom,VERB,{'VerbForm': 'Ger'}
create,create,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
reduces,reduce,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
reducing,reduce,VERB,{'VerbForm': 'Ger'}
grows,grow,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
called,call,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
bolting,bolt,VERB,{'VerbForm': 'Ger'}
happen,happen,VERB,{'VerbForm': 'Inf'}
's,be,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
notice,notice,VERB,{'VerbForm': 'Inf'}
leave,leave,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
become,become,VERB,{'VerbForm': 'Inf'}
watch,watch,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
control,control,VERB,{'VerbForm': 'Inf'}
pick,pick,VERB,{'VerbForm': 'Inf'}
show,show,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
getting,get,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}"
weed,weed,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
give,give,VERB,{'VerbForm': 'Inf'}
harvesting,harvest,VERB,{'VerbForm': 'Ger'}
using,use,VERB,{'VerbForm': 'Ger'}
harvest,harvest,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
prune,prune,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
matures,mature,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
pinch,pinch,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
reaches,reach,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
look,look,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
are,be,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
grow,grow,VERB,{'VerbForm': 'Inf'}
growing,grow,VERB,{'VerbForm': 'Ger'}
cut,cut,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
cut,cut,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
damage,damage,VERB,{'VerbForm': 'Inf'}
pinching,pinch,VERB,{'VerbForm': 'Ger'}
encourages,encourage,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
directed,direct,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
helps,help,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
grow,grow,VERB,{'VerbForm': 'Inf'}
pinch,pinch,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
grow,grow,VERB,{'VerbForm': 'Inf'}
want,want,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
get,get,VERB,{'VerbForm': 'Inf'}
pinch,pinch,VERB,"{'Person': '2', 'VerbForm': 'Inf'}"
enjoy,enjoy,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
rinse,rinse,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
use,use,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
make,make,VERB,{'VerbForm': 'Inf'}
store,store,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
have,have,VERB,{'VerbForm': 'Inf'}
eat,eat,VERB,{'VerbForm': 'Inf'}
plan,plan,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
storing,store,VERB,{'VerbForm': 'Ger'}
wash,wash,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
dry,dry,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
wrap,wrap,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
place,place,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
freeze,freeze,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
freezing,freeze,VERB,{'VerbForm': 'Ger'}
work,work,VERB,{'VerbForm': 'Inf'}
puree,puree,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
freeze,freeze,VERB,{'VerbForm': 'Inf'}
place,place,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
puree,puree,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
put,put,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
freeze,freeze,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
need,need,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
hypnotize,hypnotize,VERB,{'VerbForm': 'Inf'}
spent,spend,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
heard,hear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
amazed,amaze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
see,see,VERB,{'VerbForm': 'Inf'}
lie,lie,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
followed,follow,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
think,think,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
causes,cause,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
play,play,VERB,{'VerbForm': 'Inf'}
fool,fool,VERB,{'VerbForm': 'Inf'}
hypnotizing,hypnotize,VERB,{'VerbForm': 'Ger'}
hold,hold,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
hold,hold,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
supporting,support,VERB,{'VerbForm': 'Ger'}
place,place,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
carrying,carry,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}"
rests,rest,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
continue,continue,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
hold,hold,VERB,{'VerbForm': 'Inf'}
continue,continue,VERB,{'VerbForm': 'Inf'}
place,place,VERB,{'VerbForm': 'Inf'}
press,press,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
move,move,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
tries,try,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
stand,stand,VERB,{'VerbForm': 'Inf'}
wiggle,wiggle,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
hold,hold,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
put,put,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
touching,touch,VERB,{'VerbForm': 'Ger'}
move,move,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
move,move,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
repeat,repeat,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
stops,stop,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
moving,move,VERB,{'VerbForm': 'Ger'}
squawking,squawk,VERB,{'VerbForm': 'Ger'}
let,let,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
go,go,VERB,{'VerbForm': 'Inf'}
hypnotized,hypnotize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
cease,cease,VERB,{'VerbForm': 'Inf'}
struggle,struggle,VERB,{'VerbForm': 'Inf'}
lie,lie,VERB,{'VerbForm': 'Inf'}
draw,draw,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
hypnotized,hypnotize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
try,try,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
using,use,VERB,{'VerbForm': 'Ger'}
draw,draw,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
start,start,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
draw,draw,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
wake,wake,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
clapping,clap,VERB,{'VerbForm': 'Ger'}
let,let,VERB,{'VerbForm': 'Inf'}
get,get,VERB,{'VerbForm': 'Inf'}
clap,clap,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
give,give,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
jumps,jump,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
walks,walk,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
reducing,reduce,VERB,{'VerbForm': 'Ger'}
understand,understand,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
call,call,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
becomes,become,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
frightened,frighten,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
lowers,lower,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
stops,stop,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
moving,move,VERB,{'VerbForm': 'Ger'}
play,play,VERB,{'VerbForm': 'Inf'}
discouraging,discourage,VERB,{'VerbForm': 'Ger'}
prefer,prefer,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
gives,give,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
continues,continue,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
blink,blink,VERB,{'VerbForm': 'Inf'}
breathe,breathe,VERB,{'VerbForm': 'Inf'}
keep,keep,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
transport,transport,VERB,{'VerbForm': 'Inf'}
risks,risk,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
breaking,break,VERB,{'VerbForm': 'Ger'}
involve,involve,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
laying,lay,VERB,{'VerbForm': 'Ger'}
succeed,succeed,VERB,{'VerbForm': 'Inf'}
cutting,cut,VERB,{'VerbForm': 'Ger'}
cause,cause,VERB,{'VerbForm': 'Inf'}
leading,lead,VERB,{'VerbForm': 'Ger'}
keep,keep,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
causes,cause,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
does,do,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
suffer,suffer,VERB,{'VerbForm': 'Inf'}
let,let,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
go,go,VERB,{'VerbForm': 'Inf'}
cause,cause,VERB,{'VerbForm': 'Inf'}
get,get,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
used,use,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
seems,seem,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
have,have,VERB,{'VerbForm': 'Inf'}
living,live,VERB,{'VerbForm': 'Ger'}
stimulating,stimulate,VERB,{'VerbForm': 'Ger'}
help,help,VERB,{'VerbForm': 'Inf'}
raise,raise,VERB,"{'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Part'}"
stay,stay,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
hypnotized,hypnotize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
watch,watch,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}"
stressed,stress,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
hypnotizing,hypnotize,VERB,{'VerbForm': 'Ger'}
cause,cause,VERB,{'VerbForm': 'Inf'}
make,make,VERB,{'VerbForm': 'Inf'}
give,give,VERB,{'VerbForm': 'Inf'}
toss,toss,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
use,use,VERB,{'VerbForm': 'Inf'}
flavored,flavor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
want,want,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
add,add,VERB,{'VerbForm': 'Inf'}
guaranteed,guarantee,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}"
opt,opt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
raising,raise,VERB,{'VerbForm': 'Ger'}
makes,make,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}"
sifted,sift,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
sifted,sift,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}"
