form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
buy,buy,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",16,3.9919,755.5328852157184
aimed,aim,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.0,787.7283374964404
noticed,notice,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6,3.3288,766.2506945471841
noticed,notice,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.3288,766.2506945471841
noticed,notice,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.3288,766.2506945471841
appeared,appear,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",12,2.699,776.4302697499547
appeared,appear,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",12,2.699,776.4302697499547
recognized,recognize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.6618,777.0315403081369
recognized,recognize,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.6618,777.0315403081369
met,meet,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",11,3.9894,755.5732931833381
met,meet,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",11,3.9894,755.5732931833381
met,meet,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",11,3.9894,755.5732931833381
met,meet,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",11,3.9894,755.5732931833381
conducting,conduct,VERB,{'VerbForm': 'Ger'},3,2.2788,783.2220409474845
joined,join,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",11,2.9253,772.7725405210139
joined,join,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",11,2.9253,772.7725405210139
joined,join,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",11,2.9253,772.7725405210139
started,start,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",44,3.9808,755.71229659195
started,start,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",44,3.9808,755.71229659195
started,start,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",44,3.9808,755.71229659195
started,start,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",44,3.9808,755.71229659195
started,start,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",44,3.9808,755.71229659195
started,start,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",44,3.9808,755.71229659195
gathered,gather,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,2.692,776.5434120592901
annotated,annotate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,0.0,820.0547115922506
declared,declare,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.5237,779.2636764394525
spend,spend,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5,3.6774,760.6162075422844
spend,spend,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5,3.6774,760.6162075422844
attracted,attract,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6,2.7825,775.0806436314547
attracted,attract,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,2.7825,775.0806436314547
seemed,seem,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.4422,764.4177891359517
did,do,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",23,5.077,737.9942109500365
did,do,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",23,5.077,737.9942109500365
did,do,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",23,5.077,737.9942109500365
reach,reach,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",10,3.463,764.0815948453553
reach,reach,VERB,"{'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Part', 'Voice': 'Pass'}",10,3.463,764.0815948453553
reach,reach,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",10,3.463,764.0815948453553
reacted,react,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.9494,788.5461947610644
ignore,ignore,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",5,2.9786,771.9110426513605
ignore,ignore,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",5,2.9786,771.9110426513605
talked,talk,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,3.7183,759.9551331920252
talked,talk,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,3.7183,759.9551331920252
copied,copy,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.1106,785.9406890089422
confided,confide,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.6435,793.4905136790186
prompted,prompt,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,1.6721,793.0282465294484
knew,know,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",18,4.2746,750.9635522372755
knew,know,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",18,4.2746,750.9635522372755
mentioned,mention,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.1923,768.4569695792233
mentioned,mention,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5,3.1923,768.4569695792233
mentioned,mention,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.1923,768.4569695792233
mentioned,mention,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,3.1923,768.4569695792233
supposed,suppose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",10,4.1094,753.6337107375895
celebrated,celebrate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.143,785.41700174859
celebrated,celebrate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.143,785.41700174859
married,marry,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,4.0851,754.0264761828536
married,marry,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",7,4.0851,754.0264761828536
imprisoned,imprison,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.0253,787.3194088641284
lost,lose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",20,4.1454,753.0518360038649
lost,lose,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",20,4.1454,753.0518360038649
lost,lose,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",20,4.1454,753.0518360038649
lost,lose,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",20,4.1454,753.0518360038649
lost,lose,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",20,4.1454,753.0518360038649
convinced,convince,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,3.0261,771.143291266585
judged,judge,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.316,782.6207703893024
pouring,pour,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2,2.4814,779.9473792515789
exaggerated,exaggerate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.8129,790.7524697931035
outlined,outline,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.6128,793.9867235213893
doing,do,VERB,{'VerbForm': 'Ger'},43,4.7201,743.7628524074338
buried,bury,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,3.2403,767.6811366009238
abandoned,abandon,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,2.8319,774.2821821912881
abandoned,abandon,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,2.8319,774.2821821912881
ended,end,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",16,3.1796,768.6622420547316
ended,end,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",16,3.1796,768.6622420547316
ended,end,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",16,3.1796,768.6622420547316
were,be,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",15,4.9284,740.3960605453552
cry,cry,VERB,{'VerbForm': 'Inf'},5,3.5249,763.08109356709
die,die,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",8,4.1245,753.3896466131661
erected,erect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.415,797.1838019194649
portrayed,portray,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.4914,795.9489344290049
played,play,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",18,3.458,764.1624107805949
played,play,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",18,3.458,764.1624107805949
played,play,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",18,3.458,764.1624107805949
played,play,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",18,3.458,764.1624107805949
grew,grow,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",15,3.1744,768.7462906273807
educated,educate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.4518,780.4258095881969
assumed,assume,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,2.7634,775.3893605040697
brought,bring,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",13,3.9438,756.3103345127225
brought,bring,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",13,3.9438,756.3103345127225
brought,bring,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",13,3.9438,756.3103345127225
persecuted,persecute,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,1.7709,791.4313236491155
entered,enter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2,2.8739,773.6033283352762
changed,change,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,3.7117,760.0618102265413
appointed,appoint,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.433,780.7296775046975
appointed,appoint,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.433,780.7296775046975
broke,break,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.7288,759.7854197280221
securing,secure,VERB,{'VerbForm': 'Ger'},2,1.7924,791.0838151275855
created,create,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",12,3.0777,770.3092708149131
created,create,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",12,3.0777,770.3092708149131
created,create,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",12,3.0777,770.3092708149131
created,create,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",12,3.0777,770.3092708149131
raised,raise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5,3.1183,769.6530454207682
raised,raise,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",5,3.1183,769.6530454207682
closed,close,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.4408,764.4404175978189
closed,close,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,3.4408,764.4404175978189
closed,close,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6,3.4408,764.4404175978189
printed,print,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.4871,779.8552490854058
liberated,liberate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2,1.9777,788.0887765676086
moving,move,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",18,3.7857,758.8657343849964
reducing,reduce,VERB,{'VerbForm': 'Ger'},6,1.7076,792.4544533892479
appreciated,appreciate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.4669,780.1817454637735
meet,meet,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",15,4.2545,751.2884322969385
seeing,see,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",9,3.7476,759.4815518115215
remain,remain,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6,3.2292,767.8605479771555
remain,remain,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",6,3.2292,767.8605479771555
help,help,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",27,4.6719,744.5419180231429
help,help,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",27,4.6719,744.5419180231429
help,help,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",27,4.6719,744.5419180231429
fell,fall,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.571,762.3359706441815
fell,fall,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.571,762.3359706441815
fell,fall,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.571,762.3359706441815
wished,wish,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.6243,777.6376598224333
treated,treat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3,3.0864,770.1686510875963
treated,treat,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,3.0864,770.1686510875963
got,get,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",47,5.2269,735.5713492115556
got,get,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",47,5.2269,735.5713492115556
got,get,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",47,5.2269,735.5713492115556
got,get,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",47,5.2269,735.5713492115556
got,get,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",47,5.2269,735.5713492115556
suffered,suffer,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.8176,774.5133157660732
suffered,suffer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.8176,774.5133157660732
felt,feel,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",33,3.7862,758.8576527914723
felt,feel,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",33,3.7862,758.8576527914723
felt,feel,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",33,3.7862,758.8576527914723
felt,feel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",33,3.7862,758.8576527914723
loaded,load,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",3,2.9773,771.9320547945227
loaded,load,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3,2.9773,771.9320547945227
opened,open,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",11,3.2373,767.7296261620675
opened,open,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",11,3.2373,767.7296261620675
opened,open,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",11,3.2373,767.7296261620675
marked,mark,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,2.7388,775.7869749054481
marked,mark,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,2.7388,775.7869749054481
lay,lie,VERB,{'VerbForm': 'Inf'},10,3.4729,763.9215792935811
lay,lie,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",10,3.4729,763.9215792935811
lay,lie,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",10,3.4729,763.9215792935811
lay,lie,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",10,3.4729,763.9215792935811
added,add,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",6,2.6928,776.5304815096517
added,add,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",6,2.6928,776.5304815096517
belong,belong,VERB,{'VerbForm': 'Inf'},4,3.3549,765.8288353652339
troubled,trouble,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.5403,778.9953675344573
spread,spread,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7,3.2033,768.2791745216963
spread,spread,VERB,{'VerbForm': 'Inf'},7,3.2033,768.2791745216963
spread,spread,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",7,3.2033,768.2791745216963
stopped,stop,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.5849,762.1113023442157
stopped,stop,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",7,3.5849,762.1113023442157
caught,catch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.6805,760.5661016624359
caught,catch,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",8,3.6805,760.5661016624359
caught,catch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",8,3.6805,760.5661016624359
batted,bat,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.3979,797.4601924179841
hit,hit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",17,4.1469,753.027591223293
hit,hit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",17,4.1469,753.027591223293
hit,hit,VERB,{'VerbForm': 'Inf'},17,4.1469,753.027591223293
hit,hit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",17,4.1469,753.027591223293
hit,hit,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",17,4.1469,753.027591223293
hit,hit,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",17,4.1469,753.027591223293
hit,hit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",17,4.1469,753.027591223293
listed,list,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",4,2.4548,780.3773200270532
listed,list,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",4,2.4548,780.3773200270532
named,name,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",12,3.5521,762.641454879387
named,name,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",12,3.5521,762.641454879387
posted,post,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5,2.5658,778.5832062647357
led,lead,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",7,3.0885,770.1347083947958
scored,score,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",9,2.4683,780.1591170019065
cut,cut,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",14,4.0689,754.2883198130296
cut,cut,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",14,4.0689,754.2883198130296
cut,cut,VERB,{'VerbForm': 'Inf'},14,4.0689,754.2883198130296
cut,cut,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",14,4.0689,754.2883198130296
cut,cut,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",14,4.0689,754.2883198130296
cut,cut,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",14,4.0689,754.2883198130296
expanded,expand,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,1.7482,791.7982279951029
won,win,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",17,4.588,745.8980094164621
won,win,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",17,4.588,745.8980094164621
won,win,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",17,4.588,745.8980094164621
won,win,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",17,4.588,745.8980094164621
impressed,impress,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.9881,771.7574923744054
drove,drive,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.1682,768.8465023870777
drove,drive,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Past', 'VerbForm': 'Fin'}",6,3.1682,768.8465023870777
starting,start,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",9,3.5513,762.6543854290253
learned,learn,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",10,3.472,763.9361261619241
claim,claim,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",4,3.1126,769.7451755869413
acquired,acquire,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",2,2.3598,781.9128227966041
visit,visit,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",6,3.4763,763.8666244576182
go,go,VERB,"{'Person': '2', 'VerbForm': 'Inf'}",97,5.2866,734.6064069447956
go,go,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",97,5.2866,734.6064069447956
go,go,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",97,5.2866,734.6064069447956
go,go,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",97,5.2866,734.6064069447956
go,go,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",97,5.2866,734.6064069447956
go,go,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '1', 'Tense': 'Pres', 'VerbForm': 'Fin'}",97,5.2866,734.6064069447956
converted,convert,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4,2.1239,785.725718621205
