form,lemma,upos,feats,frequency,Log_Freq_HAL,I_Mean_RT
discovered,discover,VERB,"['Fin', 'Ind', 'Past']",7,3.1667,768.8707471676496
realised,realise,VERB,"['Past', 'Part']",3,0.0,820.0547115922506
realised,realise,VERB,"['Fin', 'Ind', 'Past']",3,0.0,820.0547115922506
designed,design,VERB,"['Fin', 'Ind', 'Past']",6,2.9518,772.3442160642444
designed,design,VERB,"['Past', 'Part']",6,2.9518,772.3442160642444
create,create,VERB,['Inf'],20,3.1106,769.777501961037
create,create,VERB,['Inf'],20,3.1106,769.777501961037
create,create,VERB,['Inf'],20,3.1106,769.777501961037
pushed,push,VERB,"['Fin', 'Ind', 'Past']",6,3.0195,771.2499683011013
pushed,push,VERB,"['Past', 'Part']",6,3.0195,771.2499683011013
pushed,push,VERB,"['Fin', 'Ind', 'Past']",6,3.0195,771.2499683011013
entitled,entitle,VERB,"['Fin', 'Ind', 'Past']",4,2.7686,775.3053119314205
turned,turn,VERB,"['Fin', 'Ind', 'Past']",20,3.7315,759.7417791229927
turned,turn,VERB,"['Fin', 'Ind', 'Past']",20,3.7315,759.7417791229927
turned,turn,VERB,"['Fin', 'Ind', 'Past']",20,3.7315,759.7417791229927
turned,turn,VERB,"['Past', 'Part']",20,3.7315,759.7417791229927
spoke,speak,VERB,"['Fin', 'Ind', 'Past']",5,3.2947,766.8018592255178
spoke,speak,VERB,"['Fin', 'Ind', 'Past']",5,3.2947,766.8018592255178
served,serve,VERB,"['Past', 'Part']",21,3.0035,771.5085792938677
served,serve,VERB,"['Past', 'Part']",21,3.0035,771.5085792938677
visited,visit,VERB,"['Past', 'Part']",7,2.5453,778.9145515992178
visited,visit,VERB,"['Past', 'Part']",7,2.5453,778.9145515992178
visited,visit,VERB,"['Fin', 'Ind', 'Past']",7,2.5453,778.9145515992178
pick,pick,VERB,['Inf'],13,4.0051,755.319531146686
pick,pick,VERB,['Inf'],13,4.0051,755.319531146686
possessed,possess,VERB,"['Fin', 'Ind', 'Past']",2,2.5328,779.1165914373166
attended,attend,VERB,"['Fin', 'Ind', 'Past']",9,2.2989,782.8971608878215
attended,attend,VERB,"['Past', 'Part']",9,2.2989,782.8971608878215
attended,attend,VERB,"['Fin', 'Ind', 'Past']",9,2.2989,782.8971608878215
taught,teach,VERB,"['Past', 'Part']",9,3.3497,765.912883937883
taught,teach,VERB,"['Fin', 'Ind', 'Past']",9,3.3497,765.912883937883
taught,teach,VERB,"['Past', 'Part']",9,3.3497,765.912883937883
began,begin,VERB,"['Fin', 'Ind', 'Past']",23,3.2198,768.0124819354058
began,begin,VERB,"['Fin', 'Ind', 'Past']",23,3.2198,768.0124819354058
began,begin,VERB,"['Fin', 'Ind', 'Past']",23,3.2198,768.0124819354058
left,leave,VERB,"['Past', 'Part']",32,4.3928,749.0530635282132
left,leave,VERB,"['Past', 'Part']",32,4.3928,749.0530635282132
left,leave,VERB,"['Fin', 'Ind', 'Past']",32,4.3928,749.0530635282132
left,leave,VERB,"['Fin', 'Ind', 'Past']",32,4.3928,749.0530635282132
dedicated,dedicate,VERB,"['Past', 'Part']",2,2.6201,777.7055452080344
invited,invite,VERB,"['Fin', 'Ind', 'Past']",5,3.3149,766.47536284715
invited,invite,VERB,"['Fin', 'Ind', 'Past']",5,3.3149,766.47536284715
invited,invite,VERB,"['Past', 'Part']",5,3.3149,766.47536284715
return,return,VERB,['Inf'],7,3.67,760.735815126439
died,die,VERB,"['Past', 'Part']",26,3.9041,756.9520130385243
living,live,VERB,['Ger'],13,3.9022,756.9827230939154
arrived,arrive,VERB,"['Fin', 'Ind', 'Past']",6,3.29,766.8778262046429
arrived,arrive,VERB,"['Past', 'Part']",6,3.29,766.8778262046429
arrived,arrive,VERB,"['Fin', 'Ind', 'Past']",6,3.29,766.8778262046429
commissioned,commission,VERB,"['Fin', 'Ind', 'Past']",2,1.8633,789.937845165889
wounded,wound,VERB,"['Past', 'Part']",5,2.9969,771.6152563283838
recovered,recover,VERB,"['Fin', 'Ind', 'Past']",3,2.6522,777.1867069037967
exchanged,exchange,VERB,"['Fin', 'Ind', 'Past']",2,2.0334,787.1884870490404
promoted,promote,VERB,"['Fin', 'Ind', 'Past']",4,2.4579,780.3272141472047
shaped,shape,VERB,"['Fin', 'Ind', 'Past']",2,2.2601,783.5242925452803
sent,send,VERB,"['Fin', 'Ind', 'Past']",10,3.8475,757.8668494254358
sent,send,VERB,"['Past', 'Part']",10,3.8475,757.8668494254358
achieved,achieve,VERB,"['Past', 'Part']",7,2.3424,782.1940622512377
achieved,achieve,VERB,"['Past', 'Part']",7,2.3424,782.1940622512377
reside,reside,VERB,['Inf'],2,1.7559,791.6737714548341
took,take,VERB,"['Fin', 'Ind', 'Past']",34,4.2419,751.4920884537421
took,take,VERB,"['Fin', 'Ind', 'Past']",34,4.2419,751.4920884537421
took,take,VERB,"['Fin', 'Ind', 'Past']",34,4.2419,751.4920884537421
took,take,VERB,"['Fin', 'Ind', 'Past']",34,4.2419,751.4920884537421
offered,offer,VERB,"['Fin', 'Ind', 'Past']",5,3.1252,769.5415194301377
received,receive,VERB,"['Past', 'Part']",21,3.1575,769.0194484884903
received,receive,VERB,"['Fin', 'Ind', 'Past']",21,3.1575,769.0194484884903
received,receive,VERB,"['Fin', 'Ind', 'Past']",21,3.1575,769.0194484884903
received,receive,VERB,"['Fin', 'Ind', 'Past']",21,3.1575,769.0194484884903
received,receive,VERB,"['Past', 'Part']",21,3.1575,769.0194484884903
spent,spend,VERB,"['Past', 'Part']",6,3.5533,762.6220590549294
spent,spend,VERB,"['Fin', 'Ind', 'Past']",6,3.5533,762.6220590549294
acknowledge,acknowledge,VERB,['Inf'],6,2.4969,779.6968498523364
predicted,predict,VERB,"['Fin', 'Ind', 'Past']",4,2.1584,785.1680886680523
predicted,predict,VERB,"['Past', 'Part']",4,2.1584,785.1680886680523
evolved,evolve,VERB,"['Past', 'Part']",2,2.2095,784.3421498099043
buy,buy,VERB,['Inf'],16,3.9919,755.5328852157184
buy,buy,VERB,['Inf'],16,3.9919,755.5328852157184
buy,buy,VERB,['Inf'],16,3.9919,755.5328852157184
aimed,aim,VERB,"['Past', 'Part']",3,2.0,787.7283374964404
noticed,notice,VERB,"['Past', 'Part']",6,3.3288,766.2506945471841
noticed,notice,VERB,"['Fin', 'Ind', 'Past']",6,3.3288,766.2506945471841
noticed,notice,VERB,"['Fin', 'Ind', 'Past']",6,3.3288,766.2506945471841
appeared,appear,VERB,"['Past', 'Part']",12,2.699,776.4302697499547
appeared,appear,VERB,"['Fin', 'Ind', 'Past']",12,2.699,776.4302697499547
recognized,recognize,VERB,"['Past', 'Part']",4,2.6618,777.0315403081369
recognized,recognize,VERB,"['Fin', 'Ind', 'Past']",4,2.6618,777.0315403081369
met,meet,VERB,"['Fin', 'Ind', 'Past']",11,3.9894,755.5732931833381
met,meet,VERB,"['Past', 'Part']",11,3.9894,755.5732931833381
met,meet,VERB,"['Past', 'Part']",11,3.9894,755.5732931833381
met,meet,VERB,"['Fin', 'Ind', 'Past']",11,3.9894,755.5732931833381
conducting,conduct,VERB,['Ger'],3,2.2788,783.2220409474845
joined,join,VERB,"['Past', 'Part']",11,2.9253,772.7725405210139
joined,join,VERB,"['Fin', 'Ind', 'Past']",11,2.9253,772.7725405210139
joined,join,VERB,"['Past', 'Part']",11,2.9253,772.7725405210139
started,start,VERB,"['Past', 'Part']",44,3.9808,755.71229659195
started,start,VERB,"['Fin', 'Ind', 'Past']",44,3.9808,755.71229659195
started,start,VERB,"['Fin', 'Ind', 'Past']",44,3.9808,755.71229659195
started,start,VERB,"['Fin', 'Ind', 'Past']",44,3.9808,755.71229659195
started,start,VERB,"['Past', 'Part']",44,3.9808,755.71229659195
started,start,VERB,"['Fin', 'Ind', 'Past']",44,3.9808,755.71229659195
gathered,gather,VERB,"['Past', 'Part']",5,2.692,776.5434120592901
annotated,annotate,VERB,"['Fin', 'Ind', 'Past']",2,0.0,820.0547115922506
declared,declare,VERB,"['Fin', 'Ind', 'Past']",3,2.5237,779.2636764394525
spend,spend,VERB,['Inf'],5,3.6774,760.6162075422844
spend,spend,VERB,['Inf'],5,3.6774,760.6162075422844
attracted,attract,VERB,"['Past', 'Part']",6,2.7825,775.0806436314547
attracted,attract,VERB,"['Fin', 'Ind', 'Past']",6,2.7825,775.0806436314547
seemed,seem,VERB,"['Fin', 'Ind', 'Past']",8,3.4422,764.4177891359517
did,do,VERB,"['Fin', 'Ind', 'Past']",23,5.077,737.9942109500365
did,do,VERB,"['Fin', 'Ind', 'Past']",23,5.077,737.9942109500365
did,do,VERB,"['Fin', 'Ind', 'Past']",23,5.077,737.9942109500365
reach,reach,VERB,['Inf'],10,3.463,764.0815948453553
reach,reach,VERB,"['Past', 'Part']",10,3.463,764.0815948453553
reach,reach,VERB,['Inf'],10,3.463,764.0815948453553
reacted,react,VERB,"['Past', 'Part']",2,1.9494,788.5461947610644
ignore,ignore,VERB,['Inf'],5,2.9786,771.9110426513605
ignore,ignore,VERB,['Inf'],5,2.9786,771.9110426513605
talked,talk,VERB,"['Past', 'Part']",4,3.7183,759.9551331920252
talked,talk,VERB,"['Fin', 'Ind', 'Past']",4,3.7183,759.9551331920252
copied,copy,VERB,"['Fin', 'Ind', 'Past']",3,2.1106,785.9406890089422
confided,confide,VERB,"['Fin', 'Ind', 'Past']",2,1.6435,793.4905136790186
prompted,prompt,VERB,"['Past', 'Part']",4,1.6721,793.0282465294484
knew,know,VERB,"['Fin', 'Ind', 'Past']",18,4.2746,750.9635522372755
knew,know,VERB,"['Fin', 'Ind', 'Past']",18,4.2746,750.9635522372755
mentioned,mention,VERB,"['Fin', 'Ind', 'Past']",5,3.1923,768.4569695792233
mentioned,mention,VERB,"['Past', 'Part']",5,3.1923,768.4569695792233
mentioned,mention,VERB,"['Fin', 'Ind', 'Past']",5,3.1923,768.4569695792233
mentioned,mention,VERB,"['Past', 'Part']",5,3.1923,768.4569695792233
supposed,suppose,VERB,"['Past', 'Part']",10,4.1094,753.6337107375895
celebrated,celebrate,VERB,"['Past', 'Part']",3,2.143,785.41700174859
celebrated,celebrate,VERB,"['Fin', 'Ind', 'Past']",3,2.143,785.41700174859
married,marry,VERB,"['Fin', 'Ind', 'Past']",7,4.0851,754.0264761828536
married,marry,VERB,"['Past', 'Part']",7,4.0851,754.0264761828536
imprisoned,imprison,VERB,"['Past', 'Part']",3,2.0253,787.3194088641284
lost,lose,VERB,"['Past', 'Part']",20,4.1454,753.0518360038649
lost,lose,VERB,"['Fin', 'Ind', 'Past']",20,4.1454,753.0518360038649
lost,lose,VERB,"['Fin', 'Ind', 'Past']",20,4.1454,753.0518360038649
lost,lose,VERB,"['Fin', 'Ind', 'Past']",20,4.1454,753.0518360038649
lost,lose,VERB,"['Fin', 'Ind', 'Past']",20,4.1454,753.0518360038649
convinced,convince,VERB,"['Past', 'Part']",3,3.0261,771.143291266585
judged,judge,VERB,"['Fin', 'Ind', 'Past']",2,2.316,782.6207703893024
pouring,pour,VERB,['Ger'],2,2.4814,779.9473792515789
exaggerated,exaggerate,VERB,"['Past', 'Part']",2,1.8129,790.7524697931035
outlined,outline,VERB,"['Past', 'Part']",2,1.6128,793.9867235213893
doing,do,VERB,['Ger'],43,4.7201,743.7628524074338
buried,bury,VERB,"['Past', 'Part']",6,3.2403,767.6811366009238
abandoned,abandon,VERB,"['Fin', 'Ind', 'Past']",5,2.8319,774.2821821912881
abandoned,abandon,VERB,"['Fin', 'Ind', 'Past']",5,2.8319,774.2821821912881
ended,end,VERB,"['Fin', 'Ind', 'Past']",16,3.1796,768.6622420547316
ended,end,VERB,"['Fin', 'Ind', 'Past']",16,3.1796,768.6622420547316
ended,end,VERB,"['Past', 'Part']",16,3.1796,768.6622420547316
were,be,VERB,"['Fin', 'Ind', 'Past']",15,4.9284,740.3960605453552
cry,cry,VERB,['Inf'],5,3.5249,763.08109356709
die,die,VERB,['Inf'],8,4.1245,753.3896466131661
erected,erect,VERB,"['Past', 'Part']",2,1.415,797.1838019194649
portrayed,portray,VERB,"['Past', 'Part']",2,1.4914,795.9489344290049
played,play,VERB,"['Past', 'Part']",18,3.458,764.1624107805949
played,play,VERB,"['Fin', 'Ind', 'Past']",18,3.458,764.1624107805949
played,play,VERB,"['Fin', 'Ind', 'Past']",18,3.458,764.1624107805949
played,play,VERB,"['Past', 'Part']",18,3.458,764.1624107805949
grew,grow,VERB,"['Fin', 'Ind', 'Past']",15,3.1744,768.7462906273807
educated,educate,VERB,"['Past', 'Part']",3,2.4518,780.4258095881969
assumed,assume,VERB,"['Fin', 'Ind', 'Past']",5,2.7634,775.3893605040697
brought,bring,VERB,"['Fin', 'Ind', 'Past']",13,3.9438,756.3103345127225
brought,bring,VERB,"['Past', 'Part']",13,3.9438,756.3103345127225
brought,bring,VERB,"['Fin', 'Ind', 'Past']",13,3.9438,756.3103345127225
persecuted,persecute,VERB,"['Past', 'Part']",2,1.7709,791.4313236491155
entered,enter,VERB,"['Past', 'Part']",2,2.8739,773.6033283352762
changed,change,VERB,"['Past', 'Part']",4,3.7117,760.0618102265413
appointed,appoint,VERB,"['Fin', 'Ind', 'Past']",4,2.433,780.7296775046975
appointed,appoint,VERB,"['Past', 'Part']",4,2.433,780.7296775046975
broke,break,VERB,"['Fin', 'Ind', 'Past']",5,3.7288,759.7854197280221
securing,secure,VERB,['Ger'],2,1.7924,791.0838151275855
created,create,VERB,"['Past', 'Part']",12,3.0777,770.3092708149131
created,create,VERB,"['Fin', 'Ind', 'Past']",12,3.0777,770.3092708149131
created,create,VERB,"['Fin', 'Ind', 'Past']",12,3.0777,770.3092708149131
created,create,VERB,"['Fin', 'Ind', 'Past']",12,3.0777,770.3092708149131
raised,raise,VERB,"['Past', 'Part']",5,3.1183,769.6530454207682
raised,raise,VERB,"['Fin', 'Ind', 'Past']",5,3.1183,769.6530454207682
closed,close,VERB,"['Fin', 'Ind', 'Past']",6,3.4408,764.4404175978189
closed,close,VERB,"['Past', 'Part']",6,3.4408,764.4404175978189
closed,close,VERB,"['Past', 'Part']",6,3.4408,764.4404175978189
printed,print,VERB,"['Past', 'Part']",3,2.4871,779.8552490854058
liberated,liberate,VERB,"['Past', 'Part']",2,1.9777,788.0887765676086
moving,move,VERB,['Ger'],18,3.7857,758.8657343849964
reducing,reduce,VERB,['Ger'],6,1.7076,792.4544533892479
appreciated,appreciate,VERB,"['Fin', 'Ind', 'Past']",2,2.4669,780.1817454637735
meet,meet,VERB,['Inf'],15,4.2545,751.2884322969385
seeing,see,VERB,['Ger'],9,3.7476,759.4815518115215
remain,remain,VERB,['Inf'],6,3.2292,767.8605479771555
remain,remain,VERB,['Inf'],6,3.2292,767.8605479771555
help,help,VERB,['Inf'],27,4.6719,744.5419180231429
help,help,VERB,['Inf'],27,4.6719,744.5419180231429
help,help,VERB,['Inf'],27,4.6719,744.5419180231429
fell,fall,VERB,"['Fin', 'Ind', 'Past']",8,3.571,762.3359706441815
fell,fall,VERB,"['Fin', 'Ind', 'Past']",8,3.571,762.3359706441815
fell,fall,VERB,"['Fin', 'Ind', 'Past']",8,3.571,762.3359706441815
wished,wish,VERB,"['Fin', 'Ind', 'Past']",3,2.6243,777.6376598224333
treated,treat,VERB,"['Past', 'Part']",3,3.0864,770.1686510875963
treated,treat,VERB,"['Fin', 'Ind', 'Past']",3,3.0864,770.1686510875963
got,get,VERB,"['Fin', 'Ind', 'Past']",47,5.2269,735.5713492115556
got,get,VERB,"['Fin', 'Ind', 'Past']",47,5.2269,735.5713492115556
got,get,VERB,"['Past', 'Part']",47,5.2269,735.5713492115556
got,get,VERB,"['Fin', 'Ind', 'Past']",47,5.2269,735.5713492115556
got,get,VERB,['Inf'],47,5.2269,735.5713492115556
suffered,suffer,VERB,"['Fin', 'Ind', 'Past']",4,2.8176,774.5133157660732
suffered,suffer,VERB,"['Past', 'Part']",4,2.8176,774.5133157660732
felt,feel,VERB,"['Fin', 'Ind', 'Past']",33,3.7862,758.8576527914723
felt,feel,VERB,"['Fin', 'Ind', 'Past']",33,3.7862,758.8576527914723
felt,feel,VERB,"['Fin', 'Ind', 'Past']",33,3.7862,758.8576527914723
felt,feel,VERB,"['Past', 'Part']",33,3.7862,758.8576527914723
loaded,load,VERB,"['Fin', 'Ind', 'Past']",3,2.9773,771.9320547945227
loaded,load,VERB,"['Past', 'Part']",3,2.9773,771.9320547945227
opened,open,VERB,"['Fin', 'Ind', 'Past']",11,3.2373,767.7296261620675
opened,open,VERB,"['Past', 'Part']",11,3.2373,767.7296261620675
opened,open,VERB,"['Past', 'Part']",11,3.2373,767.7296261620675
marked,mark,VERB,"['Fin', 'Ind', 'Past']",6,2.7388,775.7869749054481
marked,mark,VERB,"['Past', 'Part']",6,2.7388,775.7869749054481
lay,lie,VERB,['Inf'],10,3.4729,763.9215792935811
lay,lie,VERB,['Inf'],10,3.4729,763.9215792935811
lay,lie,VERB,"['Fin', 'Ind', 'Past']",10,3.4729,763.9215792935811
lay,lie,VERB,['Inf'],10,3.4729,763.9215792935811
added,add,VERB,"['Past', 'Part']",6,2.6928,776.5304815096517
added,add,VERB,"['Past', 'Part']",6,2.6928,776.5304815096517
belong,belong,VERB,['Inf'],4,3.3549,765.8288353652339
troubled,trouble,VERB,"['Fin', 'Ind', 'Past']",2,2.5403,778.9953675344573
spread,spread,VERB,"['Past', 'Part']",7,3.2033,768.2791745216963
spread,spread,VERB,['Inf'],7,3.2033,768.2791745216963
spread,spread,VERB,['Inf'],7,3.2033,768.2791745216963
stopped,stop,VERB,"['Fin', 'Ind', 'Past']",7,3.5849,762.1113023442157
stopped,stop,VERB,"['Past', 'Part']",7,3.5849,762.1113023442157
caught,catch,VERB,"['Fin', 'Ind', 'Past']",8,3.6805,760.5661016624359
caught,catch,VERB,"['Past', 'Part']",8,3.6805,760.5661016624359
caught,catch,VERB,"['Fin', 'Ind', 'Past']",8,3.6805,760.5661016624359
batted,bat,VERB,"['Fin', 'Ind', 'Past']",2,1.3979,797.4601924179841
hit,hit,VERB,"['Past', 'Part']",17,4.1469,753.027591223293
hit,hit,VERB,"['Fin', 'Ind', 'Past']",17,4.1469,753.027591223293
hit,hit,VERB,['Inf'],17,4.1469,753.027591223293
hit,hit,VERB,"['Fin', 'Ind', 'Past']",17,4.1469,753.027591223293
hit,hit,VERB,"['Fin', 'Ind', 'Past']",17,4.1469,753.027591223293
hit,hit,VERB,['Inf'],17,4.1469,753.027591223293
hit,hit,VERB,"['Past', 'Part']",17,4.1469,753.027591223293
listed,list,VERB,"['Fin', 'Ind', 'Past']",4,2.4548,780.3773200270532
listed,list,VERB,"['Past', 'Part']",4,2.4548,780.3773200270532
named,name,VERB,"['Past', 'Part']",12,3.5521,762.641454879387
named,name,VERB,"['Fin', 'Ind', 'Past']",12,3.5521,762.641454879387
posted,post,VERB,"['Past', 'Part']",5,2.5658,778.5832062647357
led,lead,VERB,"['Fin', 'Ind', 'Past']",7,3.0885,770.1347083947958
scored,score,VERB,"['Past', 'Part']",9,2.4683,780.1591170019065
cut,cut,VERB,"['Fin', 'Ind', 'Past']",14,4.0689,754.2883198130296
cut,cut,VERB,"['Past', 'Part']",14,4.0689,754.2883198130296
cut,cut,VERB,['Inf'],14,4.0689,754.2883198130296
cut,cut,VERB,"['Fin', 'Ind', 'Past']",14,4.0689,754.2883198130296
cut,cut,VERB,['Inf'],14,4.0689,754.2883198130296
cut,cut,VERB,['Inf'],14,4.0689,754.2883198130296
expanded,expand,VERB,"['Fin', 'Ind', 'Past']",2,1.7482,791.7982279951029
won,win,VERB,"['Fin', 'Ind', 'Past']",17,4.588,745.8980094164621
won,win,VERB,"['Past', 'Part']",17,4.588,745.8980094164621
won,win,VERB,"['Past', 'Part']",17,4.588,745.8980094164621
won,win,VERB,"['Fin', 'Ind', 'Past']",17,4.588,745.8980094164621
impressed,impress,VERB,"['Fin', 'Ind', 'Past']",2,2.9881,771.7574923744054
drove,drive,VERB,"['Fin', 'Ind', 'Past']",6,3.1682,768.8465023870777
drove,drive,VERB,"['Fin', 'Ind', 'Past']",6,3.1682,768.8465023870777
starting,start,VERB,['Ger'],9,3.5513,762.6543854290253
learned,learn,VERB,"['Past', 'Part']",10,3.472,763.9361261619241
claim,claim,VERB,['Inf'],4,3.1126,769.7451755869413
acquired,acquire,VERB,"['Fin', 'Ind', 'Past']",2,2.3598,781.9128227966041
visit,visit,VERB,['Inf'],6,3.4763,763.8666244576182
go,go,VERB,['Inf'],97,5.2866,734.6064069447956
go,go,VERB,['Inf'],97,5.2866,734.6064069447956
go,go,VERB,['Inf'],97,5.2866,734.6064069447956
go,go,VERB,['Inf'],97,5.2866,734.6064069447956
go,go,VERB,['Inf'],97,5.2866,734.6064069447956
go,go,VERB,['Inf'],97,5.2866,734.6064069447956
converted,convert,VERB,"['Past', 'Part']",4,2.1239,785.725718621205
converted,convert,VERB,"['Fin', 'Ind', 'Past']",4,2.1239,785.725718621205
settled,settle,VERB,"['Past', 'Part']",3,2.9965,771.621721603203
accompanied,accompany,VERB,"['Past', 'Part']",2,2.0253,787.3194088641284
plunged,plunge,VERB,"['Fin', 'Ind', 'Past']",2,1.7076,792.4544533892479
learn,learn,VERB,['Inf'],16,3.7816,758.9320034518928
learn,learn,VERB,['Inf'],16,3.7816,758.9320034518928
learn,learn,VERB,['Inf'],16,3.7816,758.9320034518928
displayed,display,VERB,"['Past', 'Part']",3,1.8808,789.6549893925506
located,locate,VERB,"['Past', 'Part']",16,2.6712,776.8796063498866
sharing,share,VERB,['Ger'],2,2.7952,774.8753711559464
paid,pay,VERB,"['Fin', 'Ind', 'Past']",3,3.6405,761.2126291443521
paid,pay,VERB,"['Past', 'Part']",3,3.6405,761.2126291443521
dancing,dance,VERB,['Ger'],4,3.4433,764.4000096301991
viewed,view,VERB,"['Fin', 'Ind', 'Past']",6,1.7324,792.0536063504599
viewed,view,VERB,"['Past', 'Part']",6,1.7324,792.0536063504599
talking,talk,VERB,['Ger'],16,4.4046,748.8623379210479
talking,talk,VERB,['Ger'],16,4.4046,748.8623379210479
talk,talk,VERB,['Inf'],21,4.6395,745.065605283495
talk,talk,VERB,['Inf'],21,4.6395,745.065605283495
talk,talk,VERB,['Inf'],21,4.6395,745.065605283495
talk,talk,VERB,['Inf'],21,4.6395,745.065605283495
featured,feature,VERB,"['Past', 'Part']",4,1.8062,790.8607631463244
stated,state,VERB,"['Past', 'Part']",7,2.2672,783.4095339172402
want,want,VERB,['Inf'],104,5.1484,736.840159394816
want,want,VERB,['Inf'],104,5.1484,736.840159394816
want,want,VERB,['Inf'],104,5.1484,736.840159394816
want,want,VERB,['Inf'],104,5.1484,736.840159394816
want,want,VERB,['Inf'],104,5.1484,736.840159394816
pulled,pull,VERB,"['Past', 'Part']",8,3.396,765.1645283775649
pulled,pull,VERB,"['Fin', 'Ind', 'Past']",8,3.396,765.1645283775649
pulled,pull,VERB,"['Fin', 'Ind', 'Past']",8,3.396,765.1645283775649
pulled,pull,VERB,"['Past', 'Part']",8,3.396,765.1645283775649
walked,walk,VERB,"['Fin', 'Ind', 'Past']",5,3.4374,764.4953724337817
walked,walk,VERB,"['Fin', 'Ind', 'Past']",5,3.4374,764.4953724337817
directed,direct,VERB,"['Past', 'Part']",3,2.49,779.8083758429669
split,split,VERB,"['Fin', 'Ind', 'Past']",3,3.2911,766.8600466988902
centered,center,VERB,"['Past', 'Part']",2,1.699,792.5934567978599
worked,work,VERB,"['Fin', 'Ind', 'Past']",10,3.7692,759.1324269712868
worked,work,VERB,"['Past', 'Part']",10,3.7692,759.1324269712868
worked,work,VERB,"['Fin', 'Ind', 'Past']",10,3.7692,759.1324269712868
accept,accept,VERB,['Inf'],8,3.4302,764.6117473805266
forced,force,VERB,"['Past', 'Part']",9,3.1303,769.4590871761933
forced,force,VERB,"['Past', 'Part']",9,3.1303,769.4590871761933
forced,force,VERB,"['Fin', 'Ind', 'Past']",9,3.1303,769.4590871761933
leave,leave,VERB,['Inf'],23,4.4563,748.0267011506712
leave,leave,VERB,['Inf'],23,4.4563,748.0267011506712
leave,leave,VERB,['Inf'],23,4.4563,748.0267011506712
leave,leave,VERB,['Inf'],23,4.4563,748.0267011506712
leave,leave,VERB,['Inf'],23,4.4563,748.0267011506712
maintain,maintain,VERB,['Inf'],6,2.8209,774.4599772488151
