form,lemma,upos,feats,frequency
boasts,boast,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
sheltered,shelter,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
utilise,utilise,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
blooded,blood,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
commemorate,commemorate,VERB,{'VerbForm': 'Inf'},1
blessed,bless,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
ranked,rank,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
marvelled,marvel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
boasted,boast,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
list,list,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",3
purchased,purchase,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",5
boarding,board,VERB,{'VerbForm': 'Ger'},3
departing,depart,VERB,{'VerbForm': 'Ger'},3
renew,renew,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
depart,depart,VERB,{'VerbForm': 'Inf'},1
enjoying,enjoy,VERB,{'VerbForm': 'Ger'},1
publicized,publicize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
comprised,comprise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
piled,pile,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
situated,situate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",5
houses,house,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
bordered,border,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
accessed,access,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
dwarfed,dwarf,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
park,park,VERB,{'VerbForm': 'Inf'},2
clustered,cluster,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
parking,park,VERB,{'VerbForm': 'Ger'},1
evacuate,evacuate,VERB,{'VerbForm': 'Inf'},1
motorized,motorize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
shopping,shop,VERB,{'VerbForm': 'Ger'},2
contact,contact,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
frozen,freeze,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
sporting,sport,VERB,{'VerbForm': 'Ger'},1
composed,compose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",3
renowned,renown,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
frequented,frequent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
very,vary,VERB,"{'Typo': 'Yes', 'VerbForm': 'Inf'}",1
sampling,sample,VERB,{'VerbForm': 'Ger'},1
relaxed,relax,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
enjoys,enjoy,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
allocated,allocate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
rebuilt,rebuild,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
picnic,picnic,VERB,{'VerbForm': 'Inf'},1
regarded,regard,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
roam,roam,VERB,{'VerbForm': 'Inf'},2
inscribed,inscribe,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
house,house,VERB,{'VerbForm': 'Inf'},1
battling,battle,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
repositioning,reposition,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
owing,owe,VERB,{'VerbForm': 'Ger'},1
repurposed,repurpose,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
ensures,ensure,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
referred,refer,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
soared,soar,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
inhabited,inhabit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
depicts,depict,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
bustling,bustle,VERB,{'VerbForm': 'Ger'},1
incorporated,incorporate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
renamed,rename,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
endure,endure,VERB,{'VerbForm': 'Inf'},1
starved,starve,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
campaigning,campaign,VERB,{'VerbForm': 'Ger'},1
capitalizing,capitalize,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
renovated,renovate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
reused,reuse,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
fueled,fuel,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
drift,drift,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
stroll,stroll,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
dine,dine,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
photograph,photograph,VERB,{'VerbForm': 'Inf'},1
crawl,crawl,VERB,{'VerbForm': 'Inf'},1
swim,swim,VERB,{'VerbForm': 'Inf'},2
maintains,maintain,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
listing,list,VERB,{'VerbForm': 'Ger'},1
merged,merge,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
commenced,commence,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
insured,ensure,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Fin'}",1
planted,plant,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
ensured,ensure,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
relocate,relocate,VERB,{'VerbForm': 'Inf'},1
flourish,flourish,VERB,{'VerbForm': 'Inf'},1
freeze,freeze,VERB,{'VerbForm': 'Inf'},5
numbered,number,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
designated,designate,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
values,value,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
camping,camp,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
barbeque,barbeque,VERB,{'VerbForm': 'Inf'},1
purchase,purchase,VERB,{'VerbForm': 'Inf'},1
importing,import,VERB,{'VerbForm': 'Ger'},1
oozes,ooze,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
thrives,thrive,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
blooming,bloom,VERB,{'VerbForm': 'Ger'},2
comprising,comprise,VERB,{'VerbForm': 'Ger'},1
spared,spare,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
forms,form,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
peaking,peak,VERB,{'VerbForm': 'Ger'},1
protected,protect,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
migrates,migrate,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
ploughing,plough,VERB,{'VerbForm': 'Ger'},1
reached,reach,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
renting,rent,VERB,{'VerbForm': 'Ger'},1
mapped,map,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
ease,ease,VERB,{'VerbForm': 'Inf'},1
circles,circle,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
desired,desire,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",4
to,do,VERB,"{'Typo': 'Yes', 'VerbForm': 'Inf'}",1
arrange,arrange,VERB,{'VerbForm': 'Inf'},3
pre,prearrange,VERB,"{'Tense': 'Past', 'Typo': 'Yes', 'VerbForm': 'Part'}",1
crosses,cross,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
restocked,restock,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
permitted,permit,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
ordering,order,VERB,{'VerbForm': 'Ger'},1
loving,love,VERB,{'VerbForm': 'Ger'},1
toured,tour,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
rest,rest,VERB,{'VerbForm': 'Inf'},1
gallivanting,gallivant,VERB,{'VerbForm': 'Ger'},1
bow,bow,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
practised,practise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
dictate,dictate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
salute,salute,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
wai,wai,VERB,{'VerbForm': 'Inf'},2
reciprocate,reciprocate,VERB,{'VerbForm': 'Inf'},1
wai'd,wai,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
shake,shake,VERB,{'VerbForm': 'Inf'},7
waiing,wai,VERB,{'VerbForm': 'Ger'},1
dressing,dress,VERB,{'VerbForm': 'Ger'},1
lowering,lower,VERB,{'VerbForm': 'Ger'},1
capped,cap,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
view,view,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
slip,slip,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
covers,cover,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
advised,advise,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
place,place,VERB,{'VerbForm': 'Inf'},17
aided,aid,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
lies,lie,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
receives,receive,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
spans,span,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
repeating,repeat,VERB,{'VerbForm': 'Ger'},1
dividing,divide,VERB,{'VerbForm': 'Ger'},1
intersect,intersect,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
platted,plat,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",2
dates,date,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
vying,vie,VERB,{'VerbForm': 'Ger'},1
proclaimed,proclaim,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
dotted,dot,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
staying,stay,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
arriving,arrive,VERB,{'VerbForm': 'Ger'},1
cross,cross,VERB,{'VerbForm': 'Inf'},1
eavesdrop,eavesdrop,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
generalize,generalize,VERB,{'VerbForm': 'Inf'},1
impose,impose,VERB,{'VerbForm': 'Inf'},1
upset,upset,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
gauge,gauge,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2
enraged,enrage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
revolve,revolve,VERB,{'VerbForm': 'Inf'},1
counteract,counteract,VERB,{'VerbForm': 'Inf'},1
frightens,frighten,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
contend,contend,VERB,{'VerbForm': 'Inf'},1
accepting,accept,VERB,{'VerbForm': 'Ger'},1
behaves,behave,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
control,control,VERB,{'VerbForm': 'Inf'},2
hurts,hurt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
intrudes,intrude,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
acknowledging,acknowledge,VERB,{'VerbForm': 'Ger'},1
contradict,contradict,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
caters,cater,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
interacting,interact,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",2
compensate,compensate,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
insult,insult,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
dance,dance,VERB,{'VerbForm': 'Inf'},5
retain,retain,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
loosen,loosen,VERB,{'VerbForm': 'Inf'},1
elongate,elongate,VERB,{'VerbForm': 'Inf'},1
warm,warm,VERB,{'VerbForm': 'Inf'},1
wind,wind,VERB,{'VerbForm': 'Inf'},1
flexed,flex,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
pointe,pointe,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
completes,complete,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
forming,form,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
practice,practice,VERB,{'VerbForm': 'Inf'},5
perfecting,perfect,VERB,{'VerbForm': 'Ger'},1
correct,correct,VERB,{'VerbForm': 'Inf'},1
correcting,correct,VERB,{'VerbForm': 'Ger'},1
position,position,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
caring,care,VERB,{'VerbForm': 'Ger'},2
harvesting,harvest,VERB,{'VerbForm': 'Ger'},2
transforms,transform,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
outlines,outline,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
plant,plant,VERB,{'VerbForm': 'Inf'},6
harvest,harvest,VERB,{'VerbForm': 'Inf'},2
order,order,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
smells,smell,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
risking,risk,VERB,{'VerbForm': 'Ger'},1
damaged,damage,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
consult,consult,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
dampen,dampen,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
germinate,germinate,VERB,{'VerbForm': 'Inf'},1
drop,drop,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2
sprinkle,sprinkle,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
push,push,VERB,{'VerbForm': 'Inf'},6
watering,water,VERB,{'VerbForm': 'Ger'},1
mature,mature,VERB,"{'Mood': 'Ind', 'Number': 'Plur', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
transplant,transplant,VERB,{'VerbForm': 'Inf'},2
drained,drain,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
dig,dig,VERB,{'VerbForm': 'Inf'},1
spaced,space,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
pat,pat,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
soaked,soak,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
subjected,subject,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
evaporate,evaporate,VERB,{'VerbForm': 'Inf'},1
pinch,pinch,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",5
bolting,bolt,VERB,{'VerbForm': 'Ger'},1
weed,weed,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
prune,prune,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
matures,mature,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
reaches,reach,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
damage,damage,VERB,{'VerbForm': 'Inf'},1
pinching,pinch,VERB,{'VerbForm': 'Ger'},1
rinse,rinse,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",5
store,store,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
storing,store,VERB,{'VerbForm': 'Ger'},1
freezing,freeze,VERB,{'VerbForm': 'Ger'},1
puree,puree,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
hypnotize,hypnotize,VERB,{'VerbForm': 'Inf'},1
fool,fool,VERB,{'VerbForm': 'Inf'},1
hypnotizing,hypnotize,VERB,{'VerbForm': 'Ger'},2
wiggle,wiggle,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
squawking,squawk,VERB,{'VerbForm': 'Ger'},1
hypnotized,hypnotize,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",3
clapping,clap,VERB,{'VerbForm': 'Ger'},1
clap,clap,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
jumps,jump,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
lowers,lower,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
blink,blink,VERB,{'VerbForm': 'Inf'},1
risks,risk,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
laying,lay,VERB,{'VerbForm': 'Ger'},1
cutting,cut,VERB,{'VerbForm': 'Ger'},1
stressed,stress,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
toss,toss,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
flavored,flavor,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
guaranteed,guarantee,VERB,"{'Tense': 'Past', 'VerbForm': 'Part', 'Voice': 'Pass'}",1
opt,opt,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
sifted,sift,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
preheat,preheat,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",3
molded,mold,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",1
stir,stir,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",4
curdle,curdle,VERB,{'VerbForm': 'Inf'},1
mix,mix,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",4
browning,brown,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
cool,cool,VERB,{'VerbForm': 'Inf'},3
ice,ice,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
baking,bake,VERB,{'VerbForm': 'Ger'},1
mixing,mix,VERB,{'VerbForm': 'Ger'},1
pour,pour,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",8
whisk,whisk,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
frost,frost,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
pureed,puree,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
flavoring,flavor,VERB,{'VerbForm': 'Ger'},1
substituting,substitute,VERB,{'VerbForm': 'Ger'},1
works,work,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",2
experiment,experiment,VERB,{'VerbForm': 'Inf'},5
annoy,annoy,VERB,{'VerbForm': 'Inf'},3
dinging,ding,VERB,{'VerbForm': 'Ger'},1
sing,sing,VERB,{'VerbForm': 'Inf'},1
cawing,caw,VERB,{'VerbForm': 'Ger'},1
adjusting,adjust,VERB,{'VerbForm': 'Ger'},1
bobbing,bob,VERB,{'VerbForm': 'Ger'},1
tapping,tap,VERB,{'VerbForm': 'Ger'},1
dilly,dilly,VERB,{'VerbForm': 'Inf'},1
dally,dally,VERB,{'VerbForm': 'Inf'},1
pretend,pretend,VERB,{'VerbForm': 'Inf'},1
exclaim,exclaim,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2
confirm,confirm,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
panic,panic,VERB,{'VerbForm': 'Inf'},1
flirt,flirt,VERB,{'VerbForm': 'Inf'},2
flirting,flirt,VERB,{'VerbForm': 'Ger'},3
jump,jump,VERB,{'VerbForm': 'Inf'},1
text,text,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2
responding,respond,VERB,{'VerbForm': 'Ger'},1
striking,strike,VERB,{'VerbForm': 'Ger'},1
responds,respond,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
proceed,proceed,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2
pry,pry,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
joke,joke,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
drowning,drown,VERB,{'VerbForm': 'Ger'},2
tasted,taste,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '2', 'Tense': 'Past', 'VerbForm': 'Fin'}",1
wooing,woo,VERB,{'VerbForm': 'Ger'},1
gushing,gush,VERB,{'VerbForm': 'Ger'},1
shoving,shove,VERB,{'VerbForm': 'Ger'},1
swallow,swallow,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
bathe,bathe,VERB,"{'Person': '2', 'VerbForm': 'Inf'}",1
expose,expose,VERB,"{'Person': '2', 'VerbForm': 'Inf'}",1
distilled,distil,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
partying,party,VERB,{'VerbForm': 'Ger'},1
glow,glow,VERB,{'VerbForm': 'Inf'},1
seal,seal,VERB,{'VerbForm': 'Inf'},2
filling,fill,VERB,{'VerbForm': 'Ger'},1
name,name,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
basing,base,VERB,{'VerbForm': 'Ger'},3
invented,invent,VERB,"{'Tense': 'Past', 'VerbForm': 'Part'}",2
spreading,spread,VERB,{'VerbForm': 'Ger'},1
spelling,spell,VERB,{'VerbForm': 'Ger'},1
copying,copy,VERB,{'VerbForm': 'Ger'},1
embolden,embolden,VERB,{'VerbForm': 'Inf'},1
email,email,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
branches,branch,VERB,"{'Mood': 'Ind', 'Number': 'Sing', 'Person': '3', 'Tense': 'Pres', 'VerbForm': 'Fin'}",1
curb,curb,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
cram,cram,VERB,{'VerbForm': 'Inf'},1
stack,stack,VERB,{'VerbForm': 'Inf'},1
tape,tape,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2
lift,lift,VERB,{'VerbForm': 'Inf'},1
balance,balance,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",1
smudge,smudge,VERB,{'VerbForm': 'Inf'},1
label,label,VERB,"{'Mood': 'Imp', 'Person': '2', 'VerbForm': 'Fin'}",2
unpack,unpack,VERB,{'VerbForm': 'Inf'},1
reassemble,reassemble,VERB,{'VerbForm': 'Inf'},1
stocking,stock,VERB,"{'Tense': 'Pres', 'VerbForm': 'Part'}",1
sneak,sneak,VERB,{'VerbForm': 'Inf'},1
re-use,re-use,VERB,{'VerbForm': 'Inf'},1
stash,stash,VERB,{'VerbForm': 'Inf'},1
